mission_index,timestamp,latitude,longitude,altitude,velocity,roll,pitch,yaw
3269,326.90000000000583,25.44233110047739,81.77393293199353,2000.0,220.0,0.0,0.0,-1.1775879668631661
3270,327.00000000000585,25.44240690748629,81.77373055312103,2000.0,220.0,0.0,0.0,-1.1775894866735621
3271,327.1000000000059,25.44248271421744,81.77352817399354,2000.0,220.0,0.0,0.0,-1.177591006496578
3272,327.2000000000059,25.442558520670836,81.77332579461108,2000.0,220.0,0.0,0.0,-1.1775925263322617
3273,327.3000000000059,25.442634326846477,81.77312341497365,2000.0,220.0,0.0,0.0,-1.1775940461807173
3274,327.40000000000595,25.44271013274436,81.77292103508125,2000.0,220.0,0.0,0.0,-1.1775955660419808
3275,327.50000000000597,25.442785938364484,81.77271865493387,2000.0,220.0,0.0,0.0,-1.1775970859160885
3276,327.600000000006,25.442861743706843,81.77251627453151,2000.0,220.0,0.0,0.0,-1.1775986058030086
3277,327.700000000006,25.442937548771436,81.77231389387417,2000.0,220.0,0.0,0.0,-1.1776001257028466
3278,327.80000000000604,25.44301335355826,81.77211151296186,2000.0,220.0,0.0,0.0,-1.1776016456156129
3279,327.90000000000606,25.443089158067316,81.77190913179456,2000.0,220.0,0.0,0.0,-1.1776031655414145
3280,328.0000000000061,25.4431649622986,81.77170675037229,2000.0,220.0,0.0,0.0,-1.1776046854801376
3281,328.1000000000061,25.443240766252107,81.77150436869503,2000.0,220.0,0.0,0.0,-1.1776062054319738
3282,328.2000000000061,25.443316569927834,81.7713019867628,2000.0,220.0,0.0,0.0,-1.1776077253969346
3283,328.30000000000615,25.443392373325782,81.77109960457557,2000.0,220.0,0.0,0.0,-1.177609245374976
3284,328.4000000000062,25.443468176445947,81.77089722213336,2000.0,220.0,0.0,0.0,-1.177610765366222
3285,328.5000000000062,25.443543979288325,81.77069483943616,2000.0,220.0,0.0,0.0,-1.1776122853706714
3286,328.6000000000062,25.443619781852913,81.77049245648398,2000.0,220.0,0.0,0.0,-1.1776138053883227
3287,328.70000000000624,25.44369558413971,81.77029007327681,2000.0,220.0,0.0,0.0,-1.1776153254193025
3288,328.80000000000626,25.443771386148715,81.77008768981466,2000.0,220.0,0.0,0.0,-1.1776168454636529
3289,328.9000000000063,25.44384718787992,81.76988530609752,2000.0,220.0,0.0,0.0,-1.177618365521331
3290,329.0000000000063,25.44392298933333,81.7696829221254,2000.0,220.0,0.0,0.0,-1.1776198855924658
3291,329.10000000000633,25.443998790508935,81.76948053789827,2000.0,220.0,0.0,0.0,-1.1776214056769714
3292,329.20000000000636,25.444074591406736,81.76927815341617,2000.0,220.0,0.0,0.0,-1.1776229257751216
3293,329.3000000000064,25.44415039202673,81.76907576867907,2000.0,220.0,0.0,0.0,-1.1776244458866876
3294,329.4000000000064,25.444226192368916,81.76887338368698,2000.0,220.0,0.0,0.0,-1.1776259660119313
3295,329.5000000000064,25.44430199243329,81.7686709984399,2000.0,220.0,0.0,0.0,-1.1776274861508254
3296,329.60000000000645,25.444377792219846,81.76846861293782,2000.0,220.0,0.0,0.0,-1.1776290063034458
3297,329.70000000000647,25.444453591728585,81.76826622718075,2000.0,220.0,0.0,0.0,-1.1776305264696345
3298,329.8000000000065,25.444529390959506,81.76806384116868,2000.0,220.0,0.0,0.0,-1.1776320466496133
3299,329.9000000000065,25.444605189912604,81.76786145490162,2000.0,220.0,0.0,0.0,-1.1776335668435483
3300,330.00000000000654,25.444680988587873,81.76765906837956,2000.0,220.0,0.0,0.0,-1.177635087051326
3301,330.10000000000656,25.444756786985316,81.7674566816025,2000.0,220.0,0.0,0.0,-1.1776366072729507
3302,330.2000000000066,25.444832585104926,81.76725429457044,2000.0,220.0,0.0,0.0,-1.177638127508516
3303,330.3000000000066,25.444908382946704,81.76705190728337,2000.0,220.0,0.0,0.0,-1.1776396477580717
3304,330.4000000000066,25.444984180510644,81.76684951974131,2000.0,220.0,0.0,0.0,-1.1776411680217578
3305,330.50000000000665,25.445059977796745,81.76664713194424,2000.0,220.0,0.0,0.0,-1.1776426882995361
3306,330.6000000000067,25.445135774805003,81.76644474389217,2000.0,220.0,0.0,0.0,-1.177644208591338
3307,330.7000000000067,25.445211571535417,81.76624235558509,2000.0,220.0,0.0,0.0,-1.1776457288973352
3308,330.8000000000067,25.445287367987984,81.766039967023,2000.0,220.0,0.0,0.0,-1.177647249217717
3309,330.90000000000674,25.4453631641627,81.76583757820592,2000.0,220.0,0.0,0.0,-1.177648769552189
3310,331.00000000000676,25.445438960059562,81.76563518913382,2000.0,220.0,0.0,0.0,-1.1776502899011991
3311,331.1000000000068,25.445514755678566,81.76543279980672,2000.0,220.0,0.0,0.0,-1.1776518102644988
3312,331.2000000000068,25.445590551019713,81.7652304102246,2000.0,220.0,0.0,0.0,-1.1776533306423111
3313,331.30000000000683,25.445666346082998,81.76502802038748,2000.0,220.0,0.0,0.0,-1.1776548510345233
3314,331.40000000000686,25.44574214086842,81.76482563029535,2000.0,220.0,0.0,0.0,-1.1776563714412835
3315,331.5000000000069,25.44581793537597,81.76462323994821,2000.0,220.0,0.0,0.0,-1.1776578918626808
3316,331.6000000000069,25.44589372960565,81.76442084934605,2000.0,220.0,0.0,0.0,-1.1776594122987885
3317,331.7000000000069,25.44596952355746,81.76421845848888,2000.0,220.0,0.0,0.0,-1.1776609327495255
3318,331.80000000000695,25.44604531723139,81.7640160673767,2000.0,220.0,0.0,0.0,-1.1776624532150917
3319,331.90000000000697,25.446121110627445,81.7638136760095,2000.0,220.0,0.0,0.0,-1.1776639736954533
3320,332.000000000007,25.446196903745616,81.76361128438728,2000.0,220.0,0.0,0.0,-1.1776654941907185
3321,332.100000000007,25.4462726965859,81.76340889251004,2000.0,220.0,0.0,0.0,-1.177667014700728
3322,332.20000000000704,25.4463484891483,81.76320650037779,2000.0,220.0,0.0,0.0,-1.1776685352258116
3323,332.30000000000706,25.446424281432808,81.76300410799051,2000.0,220.0,0.0,0.0,-1.1776700557659854
3324,332.4000000000071,25.446500073439424,81.76280171534822,2000.0,220.0,0.0,0.0,-1.1776715763212338
3325,332.5000000000071,25.446575865168143,81.7625993224509,2000.0,220.0,0.0,0.0,-1.177673096891701
3326,332.6000000000071,25.44665165661896,81.76239692929856,2000.0,220.0,0.0,0.0,-1.1776746174773252
3327,332.70000000000715,25.446727447791876,81.7621945358912,2000.0,220.0,0.0,0.0,-1.177676138078204
3328,332.8000000000072,25.446803238686886,81.7619921422288,2000.0,220.0,0.0,0.0,-1.1776776586943716
3329,332.9000000000072,25.44687902930399,81.76178974831139,2000.0,220.0,0.0,0.0,-1.1776791793259922
3330,333.0000000000072,25.44695481964318,81.76158735413894,2000.0,220.0,0.0,0.0,-1.1776806999730376
3331,333.10000000000724,25.44703060970446,81.76138495971146,2000.0,220.0,0.0,0.0,-1.1776822206355766
3332,333.20000000000726,25.44710639948782,81.76118256502896,2000.0,220.0,0.0,0.0,-1.1776837413137287
